0.5397557700,0.3711322250,0.2206607960,0.0188757870,0.0030670630,0.0029321560,0.0135750300,0.2993017130
0.5409719430,0.3889223300,0.2081627520,0.0181511480,0.0028508100,0.0029917810,0.0118624990,0.3089213670
0.5514876480,0.3615399310,0.2049765160,0.0181576790,0.0028545120,0.0029822730,0.0118601860,0.2966552990
0.5866512400,0.5527741990,0.2061109660,0.0173621750,0.0024126350,0.0012256800,0.0115599800,0.4573436750
0.5349398260,0.3675580960,0.2045672140,0.0183583550,0.0029380030,0.0028907100,0.0115769600,0.3136458890
0.5443251790,0.3633697410,0.2043788570,0.0181590130,0.0028485880,0.0030000440,0.0116423490,0.3082438350
0.6728538120,0.5213557720,0.2358269690,0.0234737470,0.0029341450,0.0042607700,0.0154490540,0.3253798700
0.5823920860,0.3763304480,0.2074455780,0.0182712760,0.0031308390,0.0029702170,0.0117690150,0.3054117860
0.5789428080,0.4145922530,0.2285277170,0.0191526440,0.0029611660,0.0031716830,0.0120452750,0.3129227190
0.6180475340,0.4278694960,0.2170071360,0.0193712350,0.0028525950,0.0031230640,0.0122532910,0.4143554280
0.6102371700,0.4267879750,0.2130465750,0.0191819160,0.0031117970,0.0030413290,0.0128113930,0.3450440850
0.5542000820,0.3709409920,0.2050484760,0.0183433790,0.0030137050,0.0029684580,0.0118376360,0.3021212200
0.5461572210,0.3684594450,0.2049809640,0.0182452160,0.0028719460,0.0029357150,0.0115977550,0.3036333360
0.5417474110,0.3731693800,0.2068387890,0.0182808670,0.0028544680,0.0028823390,0.0117228050,0.3118048580
0.5733884560,0.4188352470,0.2147436840,0.0182566920,0.0028693480,0.0029852320,0.0116987880,0.3073459930
0.5596830520,0.4016531430,0.2132098550,0.0189044110,0.0029709170,0.0031109360,0.0129423800,0.3131830180
0.5818058770,0.3802744510,0.2669137910,0.0209743880,0.0030325770,0.0030320400,0.0128694410,0.3918927910
0.6197193010,0.3771248300,0.2147668630,0.0195321110,0.0031839140,0.0028879500,0.0126793960,0.3261249640
0.5655726210,0.3810611590,0.2254202240,0.0259695850,0.0028887660,0.0032758490,0.0174887170,0.3472084770
0.5940605610,0.3777847280,0.2083142830,0.0182793870,0.0029837120,0.0031779060,0.0120952320,0.2976322910
0.5343653610,0.3639633760,0.2064528710,0.0184543990,0.0029654910,0.0029136570,0.0135401790,0.3048635620
0.5361660230,0.3626559600,0.2035419750,0.0181695620,0.0028636420,0.0029236760,0.0116538220,0.2987716270
0.5324788960,0.3621705090,0.2357870080,0.0381846390,0.0047119850,0.0051526500,0.0183689120,0.3418894280
0.6102764030,0.4833127730,0.2107300430,0.0188493430,0.0028624950,0.0029727620,0.0118449150,0.3007169010
0.5445905190,0.3640063460,0.2080973460,0.0189649680,0.0031531540,0.0031877750,0.0121775460,0.3071653530
0.5454472240,0.3684313950,0.2075045750,0.0181677480,0.0029145840,0.0029458090,0.0115925680,0.3009451460
0.2050319420,0.1746724360,0.2075293330,0.0177024020,0.0025371860,0.0008575440,0.0118167700,0.1411685670
0.5320085570,0.3606897780,0.2039013730,0.0186950020,0.0028471490,0.0029300470,0.0118252090,0.2990796630
0.5602554150,0.4463624170,0.2782735050,0.0253494330,0.0040399230,0.0031494960,0.0134633680,0.3643397800
0.2915133570,0.2161265550,0.2609327600,0.0269014930,0.0038799480,0.0018915050,0.0165532990,0.1559565350
0.5781053390,0.3645192530,0.2095645850,0.0195290680,0.0028979350,0.0029380390,0.0117127330,0.2991388780
0.5368739990,0.3647841670,0.2061347400,0.0190072240,0.0028918580,0.0032181540,0.0118870940,0.2975282140
0.5395613060,0.3655406060,0.2080348710,0.0191924590,0.0028636910,0.0030444760,0.0124356040,0.3033960830
0.5437176620,0.3674024600,0.2056696850,0.0182845150,0.0029470650,0.0029230610,0.0136850620,0.3043064030
0.5364369930,0.3646221540,0.2044924550,0.0188887830,0.0031539990,0.0029366610,0.0116779290,0.2978512640
0.5484692490,0.3663071370,0.2044288550,0.0184388730,0.0029473580,0.0030241410,0.0115142860,0.2980822870
0.5355171570,0.3630773510,0.2065974300,0.0183617260,0.0029118540,0.0028956400,0.0118063780,0.3008788510
0.6722704800,0.5201904940,0.3306748200,0.0200889090,0.0029685760,0.0029830410,0.0119606210,0.3280886890
0.6128090680,0.5344259020,0.2514832200,0.0192753410,0.0028728170,0.0029806160,0.0115866980,0.3121568570
0.5496625910,0.3712051760,0.2241400960,0.0185876280,0.0029081900,0.0030719200,0.0120028370,0.3099042770
0.6398299800,0.5845497730,0.2194871360,0.0179642170,0.0024145650,0.0012577940,0.0120011440,0.4641151460
0.5773352150,0.3828553560,0.2502273900,0.0224408790,0.0036815900,0.0033247870,0.0130991610,0.3584987560
0.6112395380,0.4021366460,0.2112876920,0.0195425470,0.0034159280,0.0031171580,0.0142352500,0.3013004870
0.5363682000,0.3654616330,0.2036956040,0.0182908350,0.0028671170,0.0029527680,0.0116477790,0.3018753750
0.5433177230,0.3789214040,0.2060498670,0.0183451920,0.0028497840,0.0030486880,0.0118766600,0.3094637870
0.5404813200,0.3657613180,0.2100581990,0.0186893290,0.0028646600,0.0030318290,0.0117707000,0.3091485670
0.5364407390,0.3683452600,0.2069674910,0.0185889950,0.0028685480,0.0029461320,0.0118193700,0.3015151430
0.5317100500,0.3570600410,0.2058402670,0.0182889610,0.0028479730,0.0029095900,0.0117709960,0.2971837220
0.5353426310,0.3619973430,0.2073720280,0.0181091630,0.0029071150,0.0028908720,0.0115737220,0.2932880600
0.5330402710,0.3651818480,0.2062763050,0.0185670590,0.0028489490,0.0029396890,0.0116175960,0.2947212540
0.5352752340,0.3620334990,0.2043571660,0.0182824700,0.0028664910,0.0029000420,0.0116575940,0.5203621700
0.6205069840,0.4621456610,0.2710992230,0.0189088800,0.0028548440,0.0030125670,0.0146988400,0.4213726410
0.6579376930,0.3928936820,0.2139103140,0.0238122950,0.0032603180,0.0030539210,0.0126740770,0.3047462630
0.5385744860,0.3675941440,0.2765313920,0.0291297220,0.0030821860,0.0029215240,0.0128177740,0.3154880460
0.5906701570,0.5728137170,0.2584076020,0.0177911050,0.0024130400,0.0012336600,0.0120658630,0.4744035790
0.6311117690,0.4322078370,0.2616605030,0.0194803220,0.0031033290,0.0031815600,0.0116975140,0.3329261930
0.5969007820,0.4547961000,0.2693373600,0.0334382790,0.0043175200,0.0042712830,0.0162945490,0.3376766520
0.5722119830,0.4395290060,0.2117226850,0.0181752890,0.0029811880,0.0029887170,0.0118796330,0.3009132720
