0.1297454790,0.0906193620,0.0513019510,0.0090157340,0.0013492350,0.0012997520,0.0131508200,0.0743741640
0.1303719580,0.0920440750,0.0514331200,0.0090532280,0.0013204790,0.0012682920,0.0114608200,0.0748323200
0.1263231390,0.0899220800,0.0522544000,0.0095662650,0.0013554880,0.0013067270,0.0114083030,0.0738263040
0.1416092930,0.0945459150,0.0518477460,0.0093257140,0.0013434990,0.0012895540,0.0115558460,0.0758694440
0.1292055780,0.1076565030,0.0589213200,0.0091167140,0.0013894130,0.0012794630,0.0124196060,0.0772478970
0.0526344740,0.0457424130,0.0537643760,0.0085817440,0.0011871890,0.0003914730,0.0125594430,0.0372856590
0.1318564570,0.0936853160,0.0528811840,0.0108944560,0.0015220520,0.0013087990,0.0132233770,0.0824928180
0.1269065130,0.0903420260,0.0513028330,0.0088201820,0.0013513230,0.0012817470,0.0114989490,0.0747586820
0.1278310370,0.0904856980,0.0514007050,0.0091172300,0.0014022830,0.0013258790,0.0119163790,0.0733175220
0.1275686100,0.0911665820,0.0555549960,0.0091849740,0.0013418470,0.0012858250,0.0114869200,0.0741137450
0.1278516180,0.0903140650,0.0529810290,0.0088788490,0.0013194060,0.0012930500,0.0114212190,0.0765230880
0.1284622270,0.0929392080,0.0512418210,0.0090508480,0.0013848150,0.0012927610,0.0114622630,0.0727576740
0.1273890020,0.0918280190,0.0524659320,0.0092048800,0.0014682560,0.0012782040,0.0113742740,0.0746403280
0.1267875780,0.0896319440,0.0520113630,0.0089200320,0.0013267670,0.0013267290,0.0114711600,0.0739927710
0.1452248300,0.1361826470,0.0512324560,0.0085309290,0.0011257440,0.0005621600,0.0112959930,0.1144822200
0.1271258180,0.0903562920,0.0522905080,0.0088432540,0.0013277060,0.0013222100,0.0114673170,0.0729076090
0.1293375790,0.0902692340,0.0511791540,0.0089201800,0.0013089240,0.0012836310,0.0121893390,0.0751048560
0.1273765050,0.0915551690,0.0515640770,0.0090387760,0.0013206430,0.0013367040,0.0115599470,0.0740660950
0.1284147390,0.0911491420,0.0513113630,0.0089156820,0.0013235970,0.0013201990,0.0114679320,0.0756969230
0.1286150690,0.0906571160,0.0513323990,0.0089769590,0.0013417690,0.0012980470,0.0115156020,0.0740513160
0.0509260650,0.0444971360,0.0510901530,0.0085294270,0.0011923390,0.0003915260,0.0114762300,0.0361849680
0.1294019410,0.0898863220,0.0514185880,0.0089274310,0.0013331870,0.0013348290,0.0115246380,0.0751692720
0.1290754120,0.0907276500,0.0512465300,0.0089104550,0.0013568880,0.0013258030,0.0113670630,0.0743139550
0.1270357240,0.0914582410,0.0515235320,0.0089957690,0.0013809910,0.0013427730,0.0114910700,0.0725567460
0.1270764780,0.0906863770,0.0516570400,0.0103050390,0.0013425470,0.0012716080,0.0117726700,0.0735810400
0.1271480950,0.0909396800,0.0512729970,0.0094290630,0.0013665410,0.0012619110,0.0114397470,0.0756953750
0.1289011040,0.0900200060,0.0517006290,0.0090258440,0.0013200800,0.0012836110,0.0114228860,0.0792410800
0.1270296870,0.0920016570,0.0511707190,0.0095924400,0.0013266620,0.0013229080,0.0114735560,0.0740796600
0.1258790220,0.0898194790,0.0512148000,0.0088345920,0.0013151850,0.0012672250,0.0113185180,0.0747951770
0.1258597330,0.0892899350,0.0513208740,0.0090600470,0.0013300900,0.0013443960,0.0115732090,0.0735236800
0.1276596260,0.0896229240,0.0510225280,0.0089108290,0.0013253510,0.0012823620,0.0114490860,0.0744647270
0.1460494320,0.1391076630,0.0512222750,0.0085642830,0.0011276890,0.0005628320,0.0112890750,0.1127938180
0.1258679960,0.0892152110,0.0524965210,0.0089972910,0.0013252610,0.0013208230,0.0114528760,0.0757241940
0.1262120990,0.0903022240,0.0514863440,0.0089878420,0.0013296690,0.0012731220,0.0113376200,0.0759219050
0.1267104420,0.0896141500,0.0509378140,0.0088449050,0.0013258050,0.0012700180,0.0113938630,0.0743082920
0.1273589430,0.0906924050,0.0512033470,0.0094940770,0.0014118580,0.0012759940,0.0113197480,0.0748621630
0.1272487760,0.0901433700,0.0518598990,0.0089484110,0.0013235170,0.0012974030,0.0116069360,0.0752149220
0.1270308300,0.0903984280,0.0520453110,0.0087857160,0.0013252060,0.0012843720,0.0113653000,0.0743792350
0.1277919620,0.0900900490,0.0510504970,0.0087881460,0.0013234280,0.0013184330,0.0113543060,0.0746467600
0.1265982420,0.0910364560,0.0509444800,0.0089510830,0.0013154120,0.0012814230,0.0115035590,0.0739385160
0.1268499280,0.0903692130,0.0512106710,0.0093447310,0.0014141830,0.0013129610,0.0117883340,0.0759073370
0.1278040720,0.0914271310,0.0558421670,0.0120810300,0.0016041160,0.0015041850,0.0138703100,0.0792312700
0.0511899740,0.0435064160,0.0507454610,0.0084854000,0.0012820680,0.0003916350,0.0113519610,0.0367250780
0.1270481380,0.0912935340,0.0519744770,0.0091824990,0.0013256300,0.0012767630,0.0117270400,0.0771169210
0.1262452950,0.0906159720,0.0522104400,0.0094912300,0.0013151970,0.0013068830,0.0116189110,0.0759278160
0.1270941830,0.0941164300,0.0601438350,0.0113214300,0.0017470320,0.0016665790,0.0140617080,0.0859750570
0.1486552500,0.1402759900,0.0523132640,0.0086943020,0.0011250430,0.0005848800,0.0115343750,0.1142541330
0.1307847800,0.0927423660,0.0529250720,0.0089513900,0.0013915690,0.0014203070,0.0118628840,0.0761051440
0.1345853160,0.0948792960,0.0510248220,0.0089880150,0.0013278930,0.0013937820,0.0114119450,0.0754188760
