0.0000482060,0.0000394780,0.0000327370,0.0001578310,0.0000156910,0.0000114280,0.0141810270,0.0000470960
0.0000598870,0.0000440840,0.0000269080,0.0001564290,0.0000155880,0.0000118560,0.0112545260,0.0000453730
0.0000603280,0.0000479540,0.0000314830,0.0001524250,0.0000149530,0.0000109590,0.0131867090,0.0000464410
0.0000663820,0.0000489570,0.0000268000,0.0001520590,0.0000152400,0.0000110870,0.0117480020,0.0000467790
0.0000623640,0.0000511980,0.0000334790,0.0001536880,0.0000154780,0.0000113110,0.0111947440,0.0000472470
0.0000630020,0.0000469370,0.0000265100,0.0001889210,0.0000335990,0.0000118580,0.0110387930,0.0000469000
0.0000620630,0.0000448480,0.0000263810,0.0001548030,0.0000151590,0.0000113360,0.0109710110,0.0000473760
0.0000639590,0.0000427210,0.0000317010,0.0001550940,0.0000464240,0.0000119150,0.0111155170,0.0000467560
0.0000636460,0.0000460210,0.0000266880,0.0001520410,0.0000155390,0.0000118140,0.0136120680,0.0000463160
0.0000299090,0.0000232910,0.0000313580,0.0001496070,0.0000148120,0.0000038250,0.0114290300,0.0000300240
0.0000591660,0.0000459520,0.0000263830,0.0001598910,0.0000180590,0.0000144850,0.0119126620,0.0000584620
0.0000549730,0.0000457170,0.0000342180,0.0001525110,0.0000150180,0.0000112850,0.0109994570,0.0000440040
0.0000619820,0.0000416990,0.0000331810,0.0001512760,0.0000149050,0.0000123750,0.0113698980,0.0000429000
0.0000734720,0.0000820530,0.0000263670,0.0001578490,0.0000152020,0.0000118140,0.0111181550,0.0000500520
0.0000653850,0.0000476550,0.0000265880,0.0001563430,0.0000150680,0.0000114780,0.0114080910,0.0000478830
0.0000651930,0.0000522520,0.0000352300,0.0002459210,0.0000194880,0.0000134000,0.0126411420,0.0000475790
0.0000734800,0.0000475980,0.0000260960,0.0001523770,0.0000150620,0.0000115570,0.0114217400,0.0000465360
0.0000659020,0.0000532230,0.0000357050,0.0002660670,0.0000195120,0.0000140920,0.0115028260,0.0000452320
